"h","window","pI","D","fD","Het","RD","Q95","Q90","Qmax","U0","U20","U50","U80"
"0.255","26","0","0.26","0.01","0.01","0","0","0","0","0.03","0.04","0.01","1"
"0.255","27","0","0.28","0.01","0.01","0","0","0","0","0.02","0.02","0.01","1"
"0.255","28","0","0.25","0","0.01","0","0","0","0","0.01","0.05","0.01","1"
"0.255","29","0","0.31","0.01","0.01","0","0","0","0","0.04","0.04","0.01","1"
"0.255","30","0","0.3","0.02","0.01","0","0","0","0","0.02","0.04","0.01","1"
"0.255","31","0","0.29","0.01","0.01","0","0","0","0","0.03","0.02","0.01","1"
"0.255","32","0","0.3","0.01","0.01","0","0","0","0","0","0.02","0.01","1"
"0.255","33","0","0.25","0","0","0","0","0","0","0.05","0.04","0.01","1"
"0.255","34","0","0.28","0","0","0","0","0","0","0.04","0.02","0","1"
"0.255","35","0","0.3","0.01","0","0","0","0","0","0.06","0.02","0.02","1"
"0.255","36","0","0.3","0.01","0","0","0","0","0","0.06","0.02","0.01","1"
"0.255","37","0.02","0.21","0","0","0","0.01","0.01","0.01","0.06","0.02","0.02","1"
"0.255","38","0.02","0.27","0.01","0","0.02","0.02","0.02","0.02","0.05","0.03","0.02","1"
"0.255","39","0","0.3","0.02","0.02","0.03","0.02","0.02","0.02","0.04","0.02","0.02","1"
"0.255","40","0","0.3","0.02","0.01","0.02","0.02","0.02","0.02","0.06","0.02","0.03","1"
"0.255","41","0","0.32","0.01","0","0.02","0.02","0.02","0.02","0.05","0.03","0.04","1"
"0.255","42","0","0.31","0.02","0.01","0.01","0.02","0.02","0.02","0.04","0.03","0.02","1"
"0.255","43","0.03","0.29","0.03","0.02","0.02","0.02","0.02","0.02","0.06","0.03","0.03","1"
"0.255","44","0.03","0.23","0.03","0","0.01","0.03","0.03","0.03","0.08","0.01","0.02","1"
"0.255","45","0.03","0.29","0.02","0","0.01","0.02","0.02","0.02","0.08","0.01","0.02","1"
"0.255","46","0.03","0.12","0.01","0","0.01","0.03","0.03","0.02","0.05","0.01","0.02","1"
"0.255","47","0.02","0.18","0.01","0","0.02","0.03","0.03","0.02","0.02","0","0.02","1"
"0.255","48","0.02","0.09","0.01","0","0.01","0.02","0.02","0.02","0.02","0.01","0.02","1"
"0.255","49","0.01","0.27","0.03","0.03","0.02","0.02","0.02","0.01","0.05","0.02","0.02","1"
"0.255","50","0.03","0.13","0.01","0","0.02","0.03","0.03","0.03","0.04","0.03","0.03","1"
"0.255","51","0.04","0.24","0.03","0.01","0.03","0.03","0.03","0.03","0.06","0.04","0.04","1"
"0.255","52","0","0.26","0.03","0.03","0.03","0.03","0.03","0.03","0.05","0.04","0.04","1"
"0.255","53","0","0.28","0.03","0.04","0.03","0.03","0.03","0.03","0.06","0.04","0.04","1"
"0.255","54","0","0.31","0.03","0.02","0.03","0.03","0.03","0.03","0.06","0.03","0.04","1"
"0.255","55","0","0.22","0.03","0.03","0.03","0.03","0.03","0.03","0.05","0.01","0.04","1"
"0.255","56","0","0.24","0.03","0.02","0.03","0.03","0.03","0.03","0.04","0.01","0.04","1"
"0.255","57","0","0.26","0.03","0.02","0.04","0.03","0.03","0.03","0.06","0.02","0.04","1"
"0.255","58","0","0.27","0.03","0.03","0.04","0.03","0.03","0.03","0.06","0.05","0.04","1"
"0.255","59","0","0.28","0.03","0.03","0.04","0.03","0.03","0.03","0.05","0.03","0.04","1"
"0.255","60","0","0.26","0.03","0.02","0.04","0.03","0.03","0.03","0.04","0.03","0.04","1"
"0.255","61","0","0.24","0.03","0.02","0.03","0.03","0.03","0.03","0.07","0.03","0.04","1"
"0.255","62","0","0.25","0.03","0.03","0.04","0.03","0.03","0.03","0.05","0.04","0.04","1"
"0.255","63","0.01","0.26","0.03","0.03","0.03","0.03","0.03","0.03","0.06","0.03","0.04","1"
"0.255","64","0","0.25","0.03","0.03","0.03","0.03","0.03","0.03","0.06","0.03","0.04","1"
"0.255","65","0","0.25","0.03","0.03","0.03","0.03","0.03","0.03","0.05","0.04","0.04","1"
"0.255","66","0.04","0.21","0.03","0.03","0.04","0.03","0.03","0.03","0.05","0.02","0.04","1"
"0.255","67","0.03","0.18","0.03","0","0.03","0.03","0.03","0.03","0.06","0.04","0.04","1"
"0.255","68","0.03","0.25","0.03","0.01","0.03","0.04","0.04","0.04","0.04","0.05","0.03","1"
"0.255","69","0","0.24","0.03","0.01","0.03","0.03","0.03","0.04","0.04","0.05","0.03","1"
"0.255","70","0","0.29","0.02","0.01","0.03","0.04","0.04","0.04","0.03","0.04","0.03","1"
"0.255","71","0","0.3","0.03","0.01","0.03","0.04","0.04","0.04","0.04","0.03","0.03","1"
"0.255","72","0.02","0.23","0.02","0","0.02","0.03","0.03","0.03","0.05","0.04","0.02","1"
"0.255","73","0.02","0.27","0.02","0","0.02","0.02","0.02","0.02","0.03","0.03","0.02","1"
"0.255","74","0.02","0.25","0.02","0.02","0.01","0.01","0.01","0.02","0.07","0.03","0.02","1"
"0.255","75","0.02","0.11","0.02","0","0.03","0.03","0.03","0.03","0.06","0.06","0.03","1"
"0.255","76","0","0.28","0.06","0.03","0.06","0.03","0.03","0.03","0.05","0.07","0.05","1"
"0.255","77","0","0.24","0.04","0.04","0.06","0.03","0.03","0.03","0.05","0.05","0.04","1"
"0.255","78","0.03","0.06","0","0.01","0.01","0.08","0.07","0.08","0.03","0.03","0.04","1"
"0.255","79","0.03","0.12","0.02","0.02","0.03","0.02","0.02","0.03","0.05","0.02","0.02","1"
"0.255","80","0.03","0.1","0.05","0.02","0.04","0.03","0.03","0.03","0.05","0.05","0.03","1"
"0.255","81","0.02","0.03","0.01","0","0.02","0.06","0.06","0.06","0.03","0.03","0.02","1"
"0.255","82","0.03","0.25","0.03","0","0.03","0.04","0.04","0.04","0.06","0.06","0.02","1"
"0.255","83","0.03","0.04","0.02","0","0.02","0.04","0.04","0.04","0.04","0.05","0.03","1"
"0.255","84","0.02","0.15","0.03","0.01","0.02","0.02","0.02","0.01","0.05","0.02","0.01","1"
"0.255","85","0.02","0.21","0.03","0.02","0.03","0.01","0.01","0.01","0.03","0.03","0.01","1"
"0.255","86","0.02","0.19","0.02","0","0.02","0.01","0.01","0.01","0.02","0.03","0.01","1"
"0.255","87","0.01","0.22","0","0.01","0.02","0.01","0.01","0.01","0.03","0.04","0.02","1"
"0.255","88","0.01","0.16","0","0.01","0","0.01","0.01","0.02","0.05","0.03","0.01","1"
"0.255","89","0.01","0.18","0","0","0","0.01","0.01","0.01","0.02","0.04","0","1"
"0.255","90","0.01","0.13","0.01","0","0.01","0.01","0.01","0.01","0.02","0.03","0.02","1"
"0.255","91","0.01","0.25","0","0.01","0","0.01","0.01","0.01","0.05","0.03","0.01","1"
"0.255","92","0.01","0.29","0","0.05","0","0.01","0.01","0.01","0.04","0.02","0.01","1"
"0.255","93","0.01","0.28","0","0.06","0","0.02","0.01","0.02","0.04","0.05","0.01","1"
"0.255","94","0.01","0.23","0","0.01","0.01","0.01","0.01","0.01","0.07","0.04","0.02","1"
"0.255","95","0.01","0.21","0","0.02","0","0.02","0.02","0.02","0.09","0.06","0.03","1"
"0.255","96","0","0.2","0","0.01","0","0","0","0","0.04","0.02","0","1"
"0.255","97","0","0.15","0","0.02","0","0","0","0","0.03","0","0.01","1"
"0.255","98","0","0.23","0","0.04","0","0","0","0","0.03","0.02","0.02","1"
"0.255","99","0","0.17","0","0.04","0","0.01","0.01","0.01","0.03","0.05","0.01","1"
"0.26","1","0","0.3","0.02","0.03","0.02","0.03","0.03","0.03","0.09","0.08","0.03","1"
"0.26","2","0","0.29","0.02","0.02","0.02","0.03","0.03","0.03","0.08","0.05","0.02","1"
"0.26","3","0.03","0.23","0.02","0.02","0.02","0.03","0.03","0.03","0.05","0.06","0.03","1"
"0.26","4","0.03","0.22","0.02","0.01","0.03","0.03","0.03","0.03","0.05","0.07","0.04","1"
"0.26","5","0.03","0.2","0.03","0.01","0.04","0.03","0.03","0.03","0.08","0.04","0.02","1"
"0.26","6","0.02","0.18","0.02","0.02","0.03","0.03","0.03","0.03","0.07","0.05","0.02","1"
"0.26","7","0.02","0.2","0.02","0.03","0.03","0.02","0.02","0.02","0.05","0.05","0.02","1"
"0.26","8","0.03","0.11","0.02","0","0.01","0.02","0.02","0.02","0.04","0.01","0","1"
"0.26","9","0","0.27","0","0.01","0","0.01","0.01","0.01","0.03","0.03","0","1"
"0.26","10","0","0.27","0","0.01","0.01","0.01","0.01","0.01","0.03","0.02","0.01","1"
"0.26","11","0.01","0.26","0","0","0.01","0.01","0.01","0.01","0.04","0.02","0.01","1"
"0.26","12","0.02","0.25","0","0","0","0.01","0.01","0.01","0.05","0.02","0.03","1"
"0.26","13","0.03","0.18","0","0","0.03","0.02","0.02","0.02","0.02","0.01","0.02","1"
"0.26","14","0.03","0.24","0.01","0.01","0.02","0.01","0.01","0.01","0.02","0.02","0.02","1"
"0.26","15","0.03","0.21","0.01","0.01","0.02","0.02","0.02","0.02","0.01","0","0.03","1"
"0.26","16","0.02","0.2","0","0","0.01","0.02","0.02","0.02","0.03","0.02","0.03","1"
"0.26","17","0","0.28","0.01","0","0.01","0.02","0.02","0.01","0.01","0.02","0.01","1"
"0.26","18","0","0.25","0","0","0","0.02","0.02","0.01","0.05","0.02","0.02","1"
"0.26","19","0","0.27","0","0","0","0.02","0.02","0.01","0.03","0.01","0.02","1"
"0.26","20","0.02","0.27","0","0","0.02","0.02","0.02","0.01","0.01","0.01","0.02","1"
"0.26","21","0.02","0.19","0","0","0","0.02","0.02","0.02","0.03","0.02","0.02","1"
"0.26","22","0.02","0.23","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.02","0.02","1"
"0.26","23","0.02","0.23","0.02","0.03","0.02","0.02","0.02","0.02","0.03","0.02","0.01","1"
"0.26","24","0","0.2","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.03","1"
"0.26","25","0","0.26","0.02","0.03","0.02","0.02","0.02","0.02","0.06","0.03","0.02","1"
"0.26","26","0","0.25","0.02","0.03","0.01","0.02","0.02","0.02","0.04","0.03","0.03","1"
"0.26","27","0","0.26","0.01","0.03","0.01","0.02","0.02","0.02","0.02","0.03","0.03","1"
"0.26","28","0","0.22","0.01","0.02","0.01","0.02","0.02","0.02","0.05","0.03","0.03","1"
"0.26","29","0","0.23","0.01","0.03","0.01","0.02","0.02","0.02","0.04","0.02","0.02","1"
"0.26","30","0","0.22","0.03","0.03","0.02","0.02","0.02","0.02","0.02","0.02","0.03","1"
"0.26","31","0","0.24","0.02","0.02","0.02","0.02","0.02","0.02","0.04","0.03","0.01","1"
"0.26","32","0","0.24","0.03","0.03","0.02","0.02","0.02","0.02","0.03","0.02","0.03","1"
"0.26","33","0.03","0.2","0.02","0","0.03","0.03","0.03","0.03","0.02","0.02","0.04","1"
"0.26","34","0","0.18","0.02","0.01","0.03","0.02","0.02","0.02","0","0.01","0.02","1"
"0.26","35","0","0.25","0.03","0.01","0.02","0.02","0.02","0.02","0","0","0.01","1"
"0.26","36","0","0.24","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.01","0.02","1"
"0.26","37","0.04","0.14","0.02","0","0.02","0.02","0.02","0.02","0.01","0.03","0.01","1"
"0.26","38","0.03","0.23","0.02","0","0.01","0.02","0.02","0.02","0.03","0.02","0.03","1"
"0.26","39","0","0.24","0.01","0","0.01","0.02","0.02","0.02","0.02","0.03","0.02","1"
"0.26","40","0","0.28","0.02","0","0.03","0.02","0.02","0.02","0.06","0.04","0.02","1"
"0.26","41","0","0.27","0.03","0","0.01","0.02","0.02","0.02","0.02","0.03","0.04","1"
"0.26","42","0","0.29","0.02","0","0.01","0.02","0.02","0.02","0.03","0.01","0.02","1"
"0.26","43","0.03","0.25","0.01","0","0.02","0.02","0.02","0.02","0.03","0.02","0.01","1"
"0.26","44","0.03","0.2","0.01","0","0.02","0.02","0.02","0.02","0.07","0.04","0.04","1"
"0.26","45","0.02","0.23","0.01","0","0","0.01","0.01","0.01","0.06","0.04","0.03","1"
"0.26","46","0.03","0.13","0.01","0","0.02","0.03","0.03","0.02","0.03","0.06","0.04","1"
"0.26","47","0.03","0.18","0.01","0","0.04","0.01","0.01","0.01","0.02","0.02","0.03","1"
"0.26","48","0.03","0.16","0.01","0","0.04","0.04","0.04","0.04","0.01","0.04","0.04","1"
"0.26","49","0.02","0.19","0.02","0.02","0.01","0.04","0.04","0.04","0.07","0.03","0.03","1"
"0.26","50","0.02","0.1","0.01","0","0.01","0.04","0.04","0.05","0.01","0.03","0.02","1"
"0.26","51","0.04","0.21","0.02","0.01","0.04","0.03","0.03","0.03","0.03","0.03","0.04","1"
"0.26","52","0","0.21","0.03","0.01","0.03","0.03","0.03","0.03","0.05","0.02","0.02","1"
"0.26","53","0","0.24","0.04","0","0.04","0.03","0.03","0.03","0.02","0.02","0.02","1"
"0.26","54","0","0.2","0.03","0.01","0.04","0.03","0.03","0.03","0.03","0.02","0.03","1"
"0.26","55","0","0.22","0.03","0.01","0.04","0.03","0.03","0.03","0.03","0.03","0.03","1"
"0.26","56","0","0.18","0.03","0.01","0.04","0.03","0.03","0.03","0.03","0.02","0.02","1"
"0.26","57","0","0.21","0.02","0.01","0.03","0.03","0.03","0.03","0.03","0.01","0.03","1"
"0.26","58","0","0.22","0.03","0.01","0.04","0.03","0.03","0.03","0.04","0.03","0.02","1"
"0.26","59","0","0.23","0.02","0.01","0.04","0.03","0.03","0.03","0.04","0.02","0.04","1"
"0.26","60","0","0.23","0.03","0.01","0.04","0.03","0.03","0.03","0.01","0.02","0.02","1"
"0.26","61","0","0.22","0.03","0.01","0.04","0.03","0.03","0.03","0.04","0.04","0.03","1"
"0.26","62","0","0.2","0.03","0.01","0.04","0.03","0.03","0.03","0.03","0.02","0.04","1"
"0.26","63","0","0.21","0.02","0.01","0.04","0.03","0.03","0.03","0.05","0.03","0.03","1"
"0.26","64","0","0.23","0.04","0.01","0.04","0.03","0.03","0.03","0.05","0.01","0.03","1"
"0.26","65","0","0.19","0.03","0.01","0.04","0.03","0.03","0.03","0.06","0.02","0.04","1"
"0.26","66","0.04","0.19","0.03","0.01","0.04","0.03","0.03","0.03","0.05","0.01","0.02","1"
"0.26","67","0.04","0.2","0.03","0.01","0.04","0.05","0.05","0.06","0.03","0.03","0.04","1"
"0.26","68","0.04","0.2","0.03","0.03","0.05","0.04","0.04","0.04","0.04","0.04","0.02","1"
"0.26","69","0","0.23","0.03","0.02","0.05","0.04","0.04","0.04","0.03","0.03","0.02","1"
"0.26","70","0","0.24","0.03","0.03","0.05","0.04","0.04","0.04","0.02","0.02","0.04","1"
"0.26","71","0","0.23","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.03","0.03","1"
"0.26","72","0.04","0.11","0.04","0.01","0.05","0.04","0.04","0.04","0.03","0.03","0.04","1"
"0.26","73","0.04","0.2","0.06","0.01","0.05","0.04","0.04","0.04","0.04","0.04","0.03","1"
"0.26","74","0.02","0.14","0.04","0.02","0.03","0.05","0.05","0.04","0.05","0.04","0.03","1"
"0.26","75","0.02","0.09","0.02","0","0.02","0.04","0.04","0.04","0.02","0.02","0.03","1"
"0.26","76","0","0.2","0.04","0.03","0.03","0.02","0.02","0.02","0.05","0.03","0.03","1"
"0.26","77","0","0.22","0.02","0.01","0.03","0.02","0.02","0.02","0.05","0.03","0.04","1"
"0.26","78","0.02","0.04","0.02","0.01","0.01","0.03","0.03","0.03","0.02","0.02","0.04","1"
"0.26","79","0.03","0.11","0.01","0","0.02","0.02","0.02","0.02","0.06","0.04","0.04","1"
"0.26","80","0.03","0.16","0.01","0","0.03","0.02","0.02","0.02","0.04","0","0.02","1"
"0.26","81","0.02","0.09","0.01","0","0.01","0.02","0.02","0.03","0.02","0.02","0.01","1"
"0.26","82","0.01","0.19","0","0.01","0.01","0.01","0.01","0.01","0.03","0.03","0.02","1"
"0.26","83","0","0.04","0","0.01","0","0.02","0.01","0.03","0.04","0.03","0.01","1"
"0.26","84","0.01","0.09","0.02","0","0.02","0.01","0.01","0.01","0.05","0.02","0.03","1"
"0.26","85","0.01","0.16","0","0","0","0.01","0","0","0.06","0.02","0.02","1"
"0.26","86","0.01","0.21","0.01","0","0.01","0.01","0.01","0","0.03","0.02","0.03","1"
"0.26","87","0.01","0.27","0.02","0","0.01","0.01","0.01","0","0.03","0.01","0.03","1"
"0.26","88","0.02","0.14","0.01","0","0.01","0.02","0.02","0.01","0.01","0.01","0.01","1"
"0.26","89","0.01","0.09","0.01","0","0.01","0.02","0.02","0.02","0.01","0.04","0.02","1"
"0.26","90","0.01","0.11","0","0","0.01","0.02","0.02","0.01","0.03","0.02","0.02","1"
"0.26","91","0.02","0.15","0.01","0","0.01","0.01","0.01","0.01","0.03","0.05","0.02","1"
"0.26","92","0.02","0.16","0.01","0","0.01","0.01","0.01","0.01","0.03","0.05","0.01","1"
"0.26","93","0.02","0.16","0.01","0.03","0.01","0.01","0.01","0.01","0.03","0.04","0.02","1"
"0.26","94","0.02","0.18","0.02","0","0.02","0.02","0.02","0.02","0.03","0.02","0.02","1"
"0.26","95","0.01","0.17","0.01","0.03","0.01","0.02","0.02","0.03","0.05","0.03","0.01","1"
"0.26","96","0.01","0.15","0.01","0","0.02","0.02","0.01","0.02","0.02","0.02","0.02","1"
"0.26","97","0.02","0.22","0.02","0.01","0.02","0.01","0.01","0.01","0.01","0.02","0.02","1"
"0.26","98","0.02","0.23","0.03","0.01","0.03","0.01","0.01","0.01","0.04","0.02","0.03","1"
"0.26","99","0.02","0.18","0.02","0.01","0.02","0.01","0.01","0.01","0","0.03","0.03","1"
"0.265","1","0","0.24","0.01","0.03","0.01","0.02","0.02","0.02","0.12","0.06","0.01","1"
"0.265","2","0","0.22","0.01","0.02","0.01","0.02","0.02","0.02","0.09","0.07","0.03","1"
"0.265","3","0.02","0.2","0.01","0.01","0.03","0.02","0.02","0.02","0.11","0.08","0.03","1"
"0.265","4","0.02","0.22","0.03","0.04","0.03","0.02","0.02","0.01","0.07","0.05","0.03","1"
"0.265","5","0.04","0.18","0.02","0","0.02","0.01","0.01","0.01","0.08","0.05","0.05","1"
"0.265","6","0.04","0.23","0.02","0.01","0.03","0.02","0.02","0.01","0.09","0.06","0.04","1"
"0.265","7","0.04","0.28","0.01","0.02","0.03","0.02","0.02","0.01","0.11","0.05","0.03","1"
"0.265","8","0.03","0.11","0.01","0","0.02","0.04","0.04","0.04","0.05","0.05","0.03","1"
"0.265","9","0","0.25","0.02","0","0.01","0.01","0.01","0.01","0.04","0.04","0.02","1"
"0.265","10","0","0.24","0.02","0","0.02","0.01","0.01","0.01","0.06","0.05","0.02","1"
"0.265","11","0.03","0.19","0.01","0","0.03","0.01","0.01","0.01","0.02","0.05","0.01","1"
"0.265","12","0.03","0.21","0.02","0","0.02","0.02","0.02","0.02","0.03","0.02","0.02","1"
"0.265","13","0.01","0.17","0.02","0","0.03","0.02","0.02","0.03","0.01","0","0.02","1"
"0.265","14","0.02","0.21","0.02","0","0.02","0.02","0.02","0.02","0","0","0.02","1"
"0.265","15","0.03","0.16","0.03","0","0.03","0.03","0.03","0.03","0.03","0","0.02","1"
"0.265","16","0.03","0.24","0.03","0","0.03","0.03","0.03","0.03","0.05","0.02","0.03","1"
"0.265","17","0","0.33","0.03","0","0.03","0.03","0.03","0.03","0.01","0.03","0.03","1"
"0.265","18","0","0.28","0.03","0","0.03","0.03","0.03","0.03","0.03","0.03","0.03","1"
"0.265","19","0","0.28","0.03","0","0.03","0.03","0.03","0.03","0.04","0.03","0.03","1"
"0.265","20","0.03","0.29","0.03","0","0.03","0.03","0.03","0.03","0.02","0.01","0.03","1"
"0.265","21","0.03","0.28","0.03","0","0.04","0.03","0.03","0.03","0","0.01","0.03","1"
"0.265","22","0.03","0.32","0.04","0","0.04","0.04","0.04","0.04","0.03","0.01","0.02","1"
"0.265","23","0.04","0.35","0.04","0","0.03","0.04","0.04","0.04","0.06","0.05","0.03","1"
"0.265","24","0","0.36","0.04","0","0.03","0.04","0.04","0.04","0.03","0.03","0.03","1"
"0.265","25","0","0.38","0.04","0","0.04","0.04","0.04","0.04","0.04","0.02","0.03","1"
"0.265","26","0","0.35","0.03","0","0.04","0.04","0.04","0.04","0.03","0.03","0.03","1"
"0.265","27","0","0.38","0.04","0","0.03","0.04","0.04","0.04","0.05","0.03","0.03","1"
"0.265","28","0","0.37","0.04","0","0.04","0.04","0.04","0.04","0.04","0.03","0.04","1"
"0.265","29","0","0.35","0.03","0","0.03","0.04","0.04","0.04","0.05","0.03","0.03","1"
"0.265","30","0","0.37","0.04","0","0.04","0.04","0.04","0.04","0.05","0.03","0.04","1"
"0.265","31","0","0.35","0.04","0.01","0.04","0.04","0.04","0.04","0.05","0.03","0.03","1"
"0.265","32","0","0.36","0.04","0","0.04","0.04","0.04","0.04","0.06","0.04","0.04","1"
"0.265","33","0.04","0.31","0.03","0.01","0.03","0.04","0.04","0.05","0.02","0.02","0.03","1"
"0.265","34","0","0.29","0.01","0.01","0.02","0.03","0.03","0.03","0.03","0.03","0.01","1"
"0.265","35","0","0.33","0.02","0.02","0.03","0.03","0.03","0.04","0","0","0.03","1"
"0.265","36","0","0.33","0.02","0.02","0.03","0.03","0.03","0.03","0.03","0.02","0.04","1"
"0.265","37","0.03","0.23","0.01","0.01","0.04","0.03","0.03","0.03","0","0.01","0.03","1"
"0.265","38","0.04","0.28","0.02","0","0.05","0.05","0.05","0.04","0.04","0.02","0.06","1"
"0.265","39","0","0.33","0.02","0.01","0.03","0.05","0.05","0.04","0.03","0.01","0.05","1"
"0.265","40","0","0.32","0.03","0.01","0.05","0.05","0.05","0.04","0.04","0.02","0.04","1"
"0.265","41","0","0.34","0.03","0.02","0.06","0.05","0.05","0.04","0.05","0.03","0.05","1"
"0.265","42","0","0.28","0.03","0.01","0.05","0.05","0.05","0.04","0.04","0.02","0.04","1"
"0.265","43","0.05","0.3","0.03","0.01","0.05","0.05","0.05","0.04","0.03","0.02","0.04","1"
"0.265","44","0.06","0.28","0.03","0.01","0.03","0.06","0.06","0.06","0.03","0.01","0.06","1"
"0.265","45","0.06","0.26","0.03","0.01","0.02","0.06","0.06","0.06","0.02","0.01","0.06","1"
"0.265","46","0.06","0.26","0.03","0","0.04","0.06","0.06","0.06","0.05","0.02","0.05","1"
"0.265","47","0.04","0.25","0.03","0","0.03","0.03","0.03","0.03","0.06","0.05","0.04","1"
"0.265","48","0.04","0.12","0","0","0.04","0.05","0.05","0.04","0.02","0.03","0.04","1"
"0.265","49","0.03","0.17","0.05","0.01","0.03","0.04","0.04","0.03","0.03","0.04","0.03","1"
"0.265","50","0.04","0.1","0.03","0","0.04","0.06","0.05","0.06","0.04","0.04","0.03","1"
"0.265","51","0.06","0.26","0.03","0.02","0.02","0.05","0.05","0.05","0.05","0.06","0.04","1"
"0.265","52","0","0.3","0.04","0.02","0.05","0.05","0.05","0.05","0.04","0.05","0.02","1"
"0.265","53","0","0.25","0.03","0.02","0.04","0.05","0.05","0.05","0.05","0.06","0.03","1"
"0.265","54","0","0.31","0.04","0.01","0.04","0.05","0.05","0.05","0.05","0.04","0.04","1"
"0.265","55","0","0.27","0.02","0.02","0.03","0.05","0.05","0.05","0.02","0.04","0.03","1"
"0.265","56","0","0.26","0.04","0.02","0.04","0.05","0.05","0.05","0.04","0.06","0.03","1"
"0.265","57","0","0.28","0.03","0.01","0.05","0.05","0.05","0.05","0.05","0.06","0.04","1"
"0.265","58","0","0.28","0.04","0","0.05","0.05","0.05","0.05","0.03","0.03","0.04","1"
"0.265","59","0","0.25","0.03","0.01","0.04","0.05","0.05","0.05","0.06","0.06","0.04","1"
"0.265","60","0","0.29","0.03","0.01","0.05","0.05","0.05","0.05","0.05","0.05","0.03","1"
